#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2021 12 26 13 50 322  4.0  6.2 99.00 99.00 99.00 999 1016.4 999.0  12.5 999.0 99.0 99.00 
2021 12 26 14 00 314  6.1  9.4 99.00 99.00 99.00 999 1016.5 999.0  12.5 999.0 99.0 99.00 
2021 12 26 14 10 313  6.7  9.4 99.00 99.00 99.00 999 1016.7 999.0  12.5 999.0 99.0 99.00 
2021 12 26 14 20 319  4.7  6.9 99.00 99.00 99.00 999 1016.7 999.0  12.5 999.0 99.0 99.00 
2021 12 26 14 30 287  5.8  8.0 99.00 99.00 99.00 999 1016.7 999.0  12.5 999.0 99.0 99.00 
2021 12 26 14 40 278  6.6  9.1  3.05 13.79  7.23 304 1016.6 999.0  12.5 999.0 99.0 99.00 
2021 12 26 14 50 282  6.5  8.5 99.00 99.00 99.00 999 1016.6 999.0  12.5 999.0 99.0 99.00 
2021 12 26 15 00 295  6.2  8.5 99.00 99.00 99.00 999 1016.8 999.0  12.5 999.0 99.0 99.00 
2021 12 26 15 10 296  5.7  7.6 99.00 99.00 99.00 999 1016.8 999.0  12.5 999.0 99.0 99.00 
2021 12 26 15 20 284  6.2  8.5 99.00 99.00 99.00 999 1016.9 999.0  12.5 999.0 99.0 99.00 
2021 12 26 15 30 278  6.0  8.4 99.00 99.00 99.00 999 1017.0 999.0  12.5 999.0 99.0 99.00 
2021 12 26 15 40 280  5.6  8.1  2.84 12.90  7.52 300 1017.2 999.0  12.5 999.0 99.0 99.00 
2021 12 26 15 50 277  5.3  7.2 99.00 99.00 99.00 999 1017.4 999.0  12.5 999.0 99.0 99.00 
2021 12 26 16 00 277  5.3  7.6 99.00 99.00 99.00 999 1017.5 999.0  12.5 999.0 99.0 99.00 
2021 12 26 16 10 274  5.4  7.6 99.00 99.00 99.00 999 1017.8 999.0  12.5 999.0 99.0 99.00 
2021 12 26 16 20 279  5.4 10.2 99.00 99.00 99.00 999 1017.9 999.0  12.5 999.0 99.0 99.00 
2021 12 26 16 30 271  6.1 10.9 99.00 99.00 99.00 999 1018.0 999.0  12.5 999.0 99.0 99.00 
2021 12 26 16 40 296  4.6  7.0  2.90 12.12  7.65 310 1018.1 999.0  12.5 999.0 99.0 99.00 
2021 12 26 16 50 283  6.1 11.1 99.00 99.00 99.00 999 1018.5 999.0  12.5 999.0 99.0 99.00 
2021 12 26 17 00 291  5.0  7.5 99.00 99.00 99.00 999 1018.8 999.0  12.5 999.0 99.0 99.00 
2021 12 26 17 10 280  3.4  6.6 99.00 99.00 99.00 999 1018.9 999.0  12.5 999.0 99.0 99.00 
2021 12 26 17 20 289  4.9  8.3 99.00 99.00 99.00 999 1019.3 999.0  12.5 999.0 99.0 99.00 
2021 12 26 17 30 281  4.9  8.3 99.00 99.00 99.00 999 1019.3 999.0  12.5 999.0 99.0 99.00 
2021 12 26 17 40 266  6.5  8.6  2.93 12.90  7.81 303 1019.5 999.0  12.5 999.0 99.0 99.00 
2021 12 26 17 50 264  5.6  7.5 99.00 99.00 99.00 999 1019.7 999.0  12.5 999.0 99.0 99.00 
2021 12 26 18 00 262  6.3  8.4 99.00 99.00 99.00 999 1019.9 999.0  12.5 999.0 99.0 99.00 
2021 12 26 18 10 260  6.0  8.1 99.00 99.00 99.00 999 1019.9 999.0  12.5 999.0 99.0 99.00 
2021 12 26 18 20 253  6.6  8.7 99.00 99.00 99.00 999 1020.1 999.0  12.5 999.0 99.0 99.00 
2021 12 26 18 30 234  6.3  9.7 99.00 99.00 99.00 999 1020.1 999.0  12.5 999.0 99.0 99.00 
2021 12 26 18 40 250  5.9  7.7  2.73 12.12  7.40 290 1020.2 999.0  12.5 999.0 99.0 99.00 
2021 12 26 18 50 260  5.8  7.9 99.00 99.00 99.00 999 1020.3 999.0  12.5 999.0 99.0 99.00 
2021 12 26 19 00 250  5.1  6.9 99.00 99.00 99.00 999 1020.3 999.0  12.5 999.0 99.0 99.00 
2021 12 26 19 10 251  4.9  6.2 99.00 99.00 99.00 999 1020.2 999.0  12.5 999.0 99.0 99.00 
2021 12 26 19 20 248  4.8  6.3 99.00 99.00 99.00 999 1020.1 999.0  12.5 999.0 99.0 99.00 
2021 12 26 19 30 259  4.4  6.3 99.00 99.00 99.00 999 1020.0 999.0  12.5 999.0 99.0 99.00 
2021 12 26 19 40 254  4.2  5.5  2.94 13.79  8.01 298 1019.9 999.0  12.5 999.0 99.0 99.00 
2021 12 26 19 50 249  4.5  6.0 99.00 99.00 99.00 999 1019.9 999.0  12.5 999.0 99.0 99.00 
2021 12 26 20 00 251  4.3  6.1 99.00 99.00 99.00 999 1019.6 999.0  12.5 999.0 99.0 99.00 
2021 12 26 20 10 231  4.1  5.8 99.00 99.00 99.00 999 1019.4 999.0  12.5 999.0 99.0 99.00 
2021 12 26 20 20 241  4.5  5.9 99.00 99.00 99.00 999 1019.4 999.0  12.5 999.0 99.0 99.00 
2021 12 26 20 30 244  4.9  6.9 99.00 99.00 99.00 999 1019.3 999.0  12.5 999.0 99.0 99.00 
2021 12 26 20 40 238  4.2  5.6  2.76 12.12  7.94 308 1019.2 999.0  12.5 999.0 99.0 99.00 
2021 12 26 20 50 233  4.8  6.4 99.00 99.00 99.00 999 1019.1 999.0  12.5 999.0 99.0 99.00 
2021 12 26 21 00 232  5.3  7.0 99.00 99.00 99.00 999 1019.0 999.0  12.5 999.0 99.0 99.00 
2021 12 26 21 10 233  5.7  7.7 99.00 99.00 99.00 999 1018.9 999.0  12.5 999.0 99.0 99.00 
2021 12 26 21 20 229  5.6  7.0 99.00 99.00 99.00 999 1018.9 999.0  12.5 999.0 99.0 99.00 
2021 12 26 21 30 227  5.7  7.1 99.00 99.00 99.00 999 1018.9 999.0  12.5 999.0 99.0 99.00 
2021 12 26 21 40 225  5.4  7.0  2.60 12.90  7.81 307 1018.8 999.0  12.5 999.0 99.0 99.00 
2021 12 26 21 50 212  5.0  7.5 99.00 99.00 99.00 999 1018.6 999.0  12.5 999.0 99.0 99.00 
2021 12 26 22 00 221  5.0  7.7 99.00 99.00 99.00 999 1018.7 999.0  12.4 999.0 99.0 99.00 
2021 12 26 22 10 243  2.9  5.0 99.00 99.00 99.00 999 1018.6 999.0  12.4 999.0 99.0 99.00 
2021 12 26 22 20 221  5.3  8.0 99.00 99.00 99.00 999 1018.6 999.0  12.4 999.0 99.0 99.00 
2021 12 26 22 30 283  6.1  8.2 99.00 99.00 99.00 999 1018.8 999.0  12.4 999.0 99.0 99.00 
2021 12 26 22 40 295  4.9  6.7  2.93 13.79  8.17 296 1018.8 999.0  12.4 999.0 99.0 99.00 
2021 12 26 22 50 279  4.1  6.3 99.00 99.00 99.00 999 1018.7 999.0  12.4 999.0 99.0 99.00 
2021 12 26 23 00 266  2.9  5.1 99.00 99.00 99.00 999 1018.7 999.0  12.4 999.0 99.0 99.00 
2021 12 26 23 10 297  2.6  4.3 99.00 99.00 99.00 999 1018.6 999.0  12.4 999.0 99.0 99.00 
2021 12 26 23 20 308  3.4  5.2 99.00 99.00 99.00 999 1018.6 999.0  12.4 999.0 99.0 99.00 
2021 12 26 23 30 281  4.3  6.6 99.00 99.00 99.00 999 1018.7 999.0  12.4 999.0 99.0 99.00 
2021 12 26 23 40 263  4.0  5.7  2.82 12.90  8.33 305 1018.7 999.0  12.4 999.0 99.0 99.00 
2021 12 26 23 50 257  3.2  4.9 99.00 99.00 99.00 999 1018.6 999.0  12.4 999.0 99.0 99.00 
2021 12 27 00 00 240  3.0  6.0 99.00 99.00 99.00 999 1018.4 999.0  12.4 999.0 99.0 99.00 
2021 12 27 00 10 234  5.0  9.1 99.00 99.00 99.00 999 1018.2 999.0  12.4 999.0 99.0 99.00 
2021 12 27 00 20 220  7.2  9.6 99.00 99.00 99.00 999 1018.1 999.0  12.4 999.0 99.0 99.00 
2021 12 27 00 30 222  7.2  9.1 99.00 99.00 99.00 999 1018.0 999.0  12.4 999.0 99.0 99.00 
2021 12 27 00 40 218  7.0  8.6  2.91 12.90  7.73 311 1017.9 999.0  12.4 999.0 99.0 99.00 
2021 12 27 00 50 225  7.0  9.3 99.00 99.00 99.00 999 1017.8 999.0  12.4 999.0 99.0 99.00 
2021 12 27 01 00 226  7.5  8.9 99.00 99.00 99.00 999 1017.8 999.0  12.4 999.0 99.0 99.00 
2021 12 27 01 10 219  7.1  9.1 99.00 99.00 99.00 999 1017.6 999.0  12.4 999.0 99.0 99.00 
2021 12 27 01 20 217  6.5  8.1 99.00 99.00 99.00 999 1017.5 999.0  12.4 999.0 99.0 99.00 
2021 12 27 01 30 213  6.7  8.4 99.00 99.00 99.00 999 1017.4 999.0  12.4 999.0 99.0 99.00 
2021 12 27 01 40 210  6.6  8.5  3.08 12.90  8.21 292 1017.3 999.0  12.4 999.0 99.0 99.00 
2021 12 27 01 50 214  6.4  8.6 99.00 99.00 99.00 999 1017.3 999.0  12.4 999.0 99.0 99.00 
2021 12 27 02 00 218  6.4  8.3 99.00 99.00 99.00 999 1017.2 999.0  12.4 999.0 99.0 99.00 
2021 12 27 02 10 230  6.6  8.6 99.00 99.00 99.00 999 1017.2 999.0  12.4 999.0 99.0 99.00 
2021 12 27 02 20 229  7.2  9.2 99.00 99.00 99.00 999 1017.1 999.0  12.4 999.0 99.0 99.00 
2021 12 27 02 30 232  7.5  9.4 99.00 99.00 99.00 999 1017.3 999.0  12.4 999.0 99.0 99.00 
2021 12 27 02 40 234  7.6  9.8  2.93 12.12  7.96 305 1017.3 999.0  12.4 999.0 99.0 99.00 
2021 12 27 02 50 231  7.5  9.0 99.00 99.00 99.00 999 1017.2 999.0  12.4 999.0 99.0 99.00 
2021 12 27 03 00 225  7.8  9.7 99.00 99.00 99.00 999 1017.2 999.0  12.4 999.0 99.0 99.00 
2021 12 27 03 10 223  7.9 10.3 99.00 99.00 99.00 999 1017.1 999.0  12.4 999.0 99.0 99.00 
2021 12 27 03 20 219  8.0  9.7 99.00 99.00 99.00 999 1016.9 999.0  12.4 999.0 99.0 99.00 
2021 12 27 03 30 218  8.3  9.8 99.00 99.00 99.00 999 1016.9 999.0  12.4 999.0 99.0 99.00 
2021 12 27 03 40 218  7.8  9.7  3.02 13.79  7.77 301 1016.9 999.0  12.4 999.0 99.0 99.00 
2021 12 27 03 50 218  8.1 10.2 99.00 99.00 99.00 999 1016.8 999.0  12.4 999.0 99.0 99.00 
2021 12 27 04 00 222  8.1  9.8 99.00 99.00 99.00 999 1016.8 999.0  12.4 999.0 99.0 99.00 
2021 12 27 04 10 218  7.9  9.8 99.00 99.00 99.00 999 1016.7 999.0  12.4 999.0 99.0 99.00 
2021 12 27 04 20 220  7.9  9.8 99.00 99.00 99.00 999 1016.7 999.0  12.4 999.0 99.0 99.00 
2021 12 27 04 30 207  8.2  9.7 99.00 99.00 99.00 999 1016.7 999.0  12.4 999.0 99.0 99.00 
2021 12 27 04 40 208  8.0  9.7  2.89 12.90  7.57 303 1016.7 999.0  12.4 999.0 99.0 99.00 
2021 12 27 04 50 221  7.7  9.8 99.00 99.00 99.00 999 1016.6 999.0  12.4 999.0 99.0 99.00 
2021 12 27 05 00 222  8.1  9.8 99.00 99.00 99.00 999 1016.6 999.0  12.4 999.0 99.0 99.00 
2021 12 27 05 10 229  7.9 10.3 99.00 99.00 99.00 999 1016.7 999.0  12.4 999.0 99.0 99.00 
2021 12 27 05 20 230  8.9 10.7 99.00 99.00 99.00 999 1016.7 999.0  12.4 999.0 99.0 99.00 
2021 12 27 05 30 232  8.0  9.8 99.00 99.00 99.00 999 1016.7 999.0  12.4 999.0 99.0 99.00 
2021 12 27 05 40 233  8.2 10.3  2.86 12.90  7.41 304 1016.7 999.0  12.4 999.0 99.0 99.00 
2021 12 27 05 50 237  8.2 10.1 99.00 99.00 99.00 999 1016.6 999.0  12.4 999.0 99.0 99.00 
2021 12 27 06 00 236  7.8  9.6 99.00 99.00 99.00 999 1016.6 999.0  12.4 999.0 99.0 99.00 
2021 12 27 06 10 236  7.8  9.6 99.00 99.00 99.00 999 1016.6 999.0  12.4 999.0 99.0 99.00 
2021 12 27 06 20 231  7.8 10.2 99.00 99.00 99.00 999 1016.6 999.0  12.4 999.0 99.0 99.00 
2021 12 27 06 30 232  8.0  9.6 99.00 99.00 99.00 999 1016.5 999.0  12.4 999.0 99.0 99.00 
2021 12 27 06 40 236  8.4 10.0  2.81 13.79  7.26 311 1016.4 999.0  12.4 999.0 99.0 99.00 
2021 12 27 06 50 231  8.7 10.4 99.00 99.00 99.00 999 1016.4 999.0  12.4 999.0 99.0 99.00 
2021 12 27 07 00 227  8.5 10.5 99.00 99.00 99.00 999 1016.4 999.0  12.4 999.0 99.0 99.00 
2021 12 27 07 10 227  8.3 10.3 99.00 99.00 99.00 999 1016.3 999.0  12.4 999.0 99.0 99.00 
2021 12 27 07 20 228  8.4 10.2 99.00 99.00 99.00 999 1016.1 999.0  12.4 999.0 99.0 99.00 
2021 12 27 07 30 238  8.1  9.8 99.00 99.00 99.00 999 1015.8 999.0  12.4 999.0 99.0 99.00 
2021 12 27 07 40 242  8.4 10.1  2.76 10.81  7.33 303 1015.7 999.0  12.4 999.0 99.0 99.00 
2021 12 27 07 50 246  8.1  9.9 99.00 99.00 99.00 999 1015.7 999.0  12.4 999.0 99.0 99.00 
2021 12 27 08 00 281  7.4 11.0 99.00 99.00 99.00 999 1015.5 999.0  12.4 999.0 99.0 99.00 
2021 12 27 08 10 263  5.5  9.4 99.00 99.00 99.00 999 1015.5 999.0  12.4 999.0 99.0 99.00 
2021 12 27 08 20 240  8.0 10.1 99.00 99.00 99.00 999 1015.2 999.0  12.4 999.0 99.0 99.00 
2021 12 27 08 30 242  8.2 10.3 99.00 99.00 99.00 999 1015.2 999.0  12.4 999.0 99.0 99.00 
2021 12 27 08 40 243  7.9 10.1  2.58 12.90  7.10 300 1015.0 999.0  12.4 999.0 99.0 99.00 
2021 12 27 08 50 247  7.8  9.6 99.00 99.00 99.00 999 1015.0 999.0  12.4 999.0 99.0 99.00 
2021 12 27 09 00 244  8.5 10.4 99.00 99.00 99.00 999 1015.0 999.0  12.4 999.0 99.0 99.00 
2021 12 27 09 10 243  8.2 10.0 99.00 99.00 99.00 999 1014.8 999.0  12.4 999.0 99.0 99.00 
2021 12 27 09 20 245  8.3 10.4 99.00 99.00 99.00 999 1014.6 999.0  12.4 999.0 99.0 99.00 
2021 12 27 09 30 245  8.5 10.4 99.00 99.00 99.00 999 1014.5 999.0  12.4 999.0 99.0 99.00 
2021 12 27 09 40 241  7.9  9.8  2.62 12.12  6.98 304 1014.4 999.0  12.4 999.0 99.0 99.00 
2021 12 27 09 50 244  8.2 10.0 99.00 99.00 99.00 999 1014.3 999.0  12.4 999.0 99.0 99.00 
2021 12 27 10 00 245  8.5 10.3 99.00 99.00 99.00 999 1014.3 999.0  12.4 999.0 99.0 99.00 
2021 12 27 10 10 246  8.8 10.9 99.00 99.00 99.00 999 1014.3 999.0  12.4 999.0 99.0 99.00 
2021 12 27 10 20 264  8.8 11.1 99.00 99.00 99.00 999 1014.2 999.0  12.4 999.0 99.0 99.00 
2021 12 27 10 30 252  8.8 11.3 99.00 99.00 99.00 999 1014.2 999.0  12.4 999.0 99.0 99.00 
2021 12 27 10 40 246  9.4 11.3  2.79 13.79  7.06 311 1014.1 999.0  12.4 999.0 99.0 99.00 
2021 12 27 10 50 250  9.1 10.8 99.00 99.00 99.00 999 1014.1 999.0  12.4 999.0 99.0 99.00 
2021 12 27 11 00 253  8.3 10.8 99.00 99.00 99.00 999 1014.0 999.0  12.4 999.0 99.0 99.00 
2021 12 27 11 10 255  7.9  9.7 99.00 99.00 99.00 999 1013.9 999.0  12.5 999.0 99.0 99.00 
2021 12 27 11 20 264  8.3 10.6 99.00 99.00 99.00 999 1013.7 999.0  12.4 999.0 99.0 99.00 
2021 12 27 11 30 269  8.5 11.7 99.00 99.00 99.00 999 1013.6 999.0  12.5 999.0 99.0 99.00 
2021 12 27 11 40 270  8.7 11.0  2.76 13.79  7.13 292 1013.5 999.0  12.5 999.0 99.0 99.00 
2021 12 27 11 50 264  8.3 10.5 99.00 99.00 99.00 999 1013.3 999.0  12.5 999.0 99.0 99.00 
2021 12 27 12 00 265  8.9 11.1 99.00 99.00 99.00 999 1013.1 999.0  12.5 999.0 99.0 99.00 
2021 12 27 12 10 279  9.5 12.6 99.00 99.00 99.00 999 1013.2 999.0  12.5 999.0 99.0 99.00 
2021 12 27 12 20 294  9.1 12.7 99.00 99.00 99.00 999 1013.2 999.0  12.5 999.0 99.0 99.00 
2021 12 27 12 30 275  7.2  9.2 99.00 99.00 99.00 999 1013.1 999.0  12.5 999.0 99.0 99.00 
2021 12 27 12 40 263  7.3  9.5  2.56 11.43  6.64 311 1013.0 999.0  12.5 999.0 99.0 99.00 
2021 12 27 12 50 257  8.3 10.8 99.00 99.00 99.00 999 1013.0 999.0  12.5 999.0 99.0 99.00 
2021 12 27 13 00 262  9.0 11.3 99.00 99.00 99.00 999 1012.9 999.0  12.5 999.0 99.0 99.00 
2021 12 27 13 10 265  9.7 11.8 99.00 99.00 99.00 999 1012.9 999.0  12.5 999.0 99.0 99.00 
2021 12 27 13 20 277  9.5 12.5 99.00 99.00 99.00 999 1013.0 999.0  12.5 999.0 99.0 99.00 
2021 12 27 13 30 279  7.5 10.0 99.00 99.00 99.00 999 1013.2 999.0  12.5 999.0 99.0 99.00 
2021 12 27 13 40 281  6.8  9.0  2.49 12.90  6.46 298 1013.1 999.0  12.5 999.0 99.0 99.00 
2021 12 27 13 50 276  7.3  9.8 99.00 99.00 99.00 999 1013.2 999.0  12.5 999.0 99.0 99.00 
2021 12 27 14 00 279  6.9  9.7 99.00 99.00 99.00 999 1012.9 999.0  12.5 999.0 99.0 99.00 
2021 12 27 14 10 282  9.0 11.1 99.00 99.00 99.00 999 1012.9 999.0  12.5 999.0 99.0 99.00 
2021 12 27 14 20 283  9.1 10.8 99.00 99.00 99.00 999 1012.9 999.0  12.5 999.0 99.0 99.00 
2021 12 27 14 30 284  8.3 10.6 99.00 99.00 99.00 999 1013.0 999.0  12.5 999.0 99.0 99.00 
2021 12 27 14 40 278  7.4  9.9  2.61 13.79  6.62 317 1013.1 999.0  12.5 999.0 99.0 99.00 
2021 12 27 14 50 273  7.8  9.6 99.00 99.00 99.00 999 1012.9 999.0  12.5 999.0 99.0 99.00 
2021 12 27 15 00 274  7.5  9.6 99.00 99.00 99.00 999 1012.9 999.0  12.5 999.0 99.0 99.00 
2021 12 27 15 10 282  7.3  9.2 99.00 99.00 99.00 999 1012.9 999.0  12.5 999.0 99.0 99.00 
2021 12 27 15 20 283  7.8  9.6 99.00 99.00 99.00 999 1012.8 999.0  12.5 999.0 99.0 99.00 
2021 12 27 15 30 302  8.3 10.6 99.00 99.00 99.00 999 1012.9 999.0  12.5 999.0 99.0 99.00 
2021 12 27 15 40 323  7.6  9.9  2.37 11.43  6.28 298 1012.8 999.0  12.5 999.0 99.0 99.00 
2021 12 27 15 50 320  7.1  9.4 99.00 99.00 99.00 999 1012.9 999.0  12.5 999.0 99.0 99.00 
2021 12 27 16 00 322  7.4  9.1 99.00 99.00 99.00 999 1012.9 999.0  12.5 999.0 99.0 99.00 
2021 12 27 16 10 313  6.8  9.0 99.00 99.00 99.00 999 1012.9 999.0  12.5 999.0 99.0 99.00 
2021 12 27 16 20 309  7.0  9.1 99.00 99.00 99.00 999 1013.1 999.0  12.5 999.0 99.0 99.00 
2021 12 27 16 30 305  8.2 10.2 99.00 99.00 99.00 999 1013.1 999.0  12.5 999.0 99.0 99.00 
2021 12 27 16 40 311  7.4 10.2  2.42 10.81  6.62 307 1013.1 999.0  12.5 999.0 99.0 99.00 
2021 12 27 16 50 303  7.8 10.1 99.00 99.00 99.00 999 1013.1 999.0  12.5 999.0 99.0 99.00 
2021 12 27 17 00 301  7.7  9.6 99.00 99.00 99.00 999 1013.3 999.0  12.5 999.0 99.0 99.00 
2021 12 27 17 10 311  7.4  9.5 99.00 99.00 99.00 999 1013.5 999.0  12.4 999.0 99.0 99.00 
2021 12 27 17 20 305  6.5  8.5 99.00 99.00 99.00 999 1013.6 999.0  12.4 999.0 99.0 99.00 
2021 12 27 17 30 298  6.4  8.4 99.00 99.00 99.00 999 1013.8 999.0  12.4 999.0 99.0 99.00 
2021 12 27 17 40 298  7.1  9.4  2.48 12.90  6.86 309 1013.9 999.0  12.5 999.0 99.0 99.00 
2021 12 27 17 50 293  8.0 10.6 99.00 99.00 99.00 999 1013.9 999.0  12.5 999.0 99.0 99.00 
2021 12 27 18 00 310  9.1 11.8 99.00 99.00 99.00 999 1014.1 999.0  12.5 999.0 99.0 99.00 
2021 12 27 18 10 298  7.2  9.2 99.00 99.00 99.00 999 1014.1 999.0  12.5 999.0 99.0 99.00 
2021 12 27 18 20 300  8.0 10.3 99.00 99.00 99.00 999 1014.0 999.0  12.5 999.0 99.0 99.00 
2021 12 27 18 30 307 10.5 15.3 99.00 99.00 99.00 999 1014.1 999.0  12.5 999.0 99.0 99.00 
2021 12 27 18 40 305 11.1 13.1  2.44 12.12  6.54 306 1014.1 999.0  12.4 999.0 99.0 99.00 
2021 12 27 18 50 307  9.9 12.4 99.00 99.00 99.00 999 1014.0 999.0  12.5 999.0 99.0 99.00 
2021 12 27 19 00 305 10.3 12.5 99.00 99.00 99.00 999 1014.0 999.0  12.5 999.0 99.0 99.00 
2021 12 27 19 10 310  9.6 12.4 99.00 99.00 99.00 999 1013.9 999.0  12.5 999.0 99.0 99.00 
2021 12 27 19 20 315 11.2 16.4 99.00 99.00 99.00 999 1014.0 999.0  12.5 999.0 99.0 99.00 
2021 12 27 19 30 316 10.4 15.0 99.00 99.00 99.00 999 1014.0 999.0  12.5 999.0 99.0 99.00 
2021 12 27 19 40 307  8.8 11.7  2.42 12.90  6.10 299 1013.8 999.0  12.5 999.0 99.0 99.00 
2021 12 27 19 50 307  8.9 11.2 99.00 99.00 99.00 999 1013.7 999.0  12.5 999.0 99.0 99.00 
2021 12 27 20 00 310 10.7 13.7 99.00 99.00 99.00 999 1013.7 999.0  12.5 999.0 99.0 99.00 
2021 12 27 20 10 310 10.1 12.5 99.00 99.00 99.00 999 1013.7 999.0  12.5 999.0 99.0 99.00 
2021 12 27 20 20 303 10.3 13.9 99.00 99.00 99.00 999 1013.6 999.0  12.5 999.0 99.0 99.00 
2021 12 27 20 30 318 11.7 14.7 99.00 99.00 99.00 999 1013.6 999.0  12.5 999.0 99.0 99.00 
2021 12 27 20 40 316 11.2 13.7  2.50 12.90  6.15 304 1013.6 999.0  12.5 999.0 99.0 99.00 
2021 12 27 20 50 321 10.6 13.5 99.00 99.00 99.00 999 1013.4 999.0  12.5 999.0 99.0 99.00 
2021 12 27 21 00 328  9.8 12.3 99.00 99.00 99.00 999 1013.4 999.0  12.5 999.0 99.0 99.00 
2021 12 27 21 10 321  9.7 12.5 99.00 99.00 99.00 999 1013.4 999.0  12.5 999.0 99.0 99.00 
2021 12 27 21 20 320 10.6 13.4 99.00 99.00 99.00 999 1013.3 999.0  12.4 999.0 99.0 99.00 
2021 12 27 21 30 317 10.1 12.8 99.00 99.00 99.00 999 1013.3 999.0  12.4 999.0 99.0 99.00 
2021 12 27 21 40 313 10.0 12.3  2.57 12.12  6.23 310 1013.2 999.0  12.4 999.0 99.0 99.00 
2021 12 27 21 50 312  9.9 12.9 99.00 99.00 99.00 999 1013.2 999.0  12.4 999.0 99.0 99.00 
2021 12 27 22 00 315 10.6 13.5 99.00 99.00 99.00 999 1013.2 999.0  12.4 999.0 99.0 99.00 
2021 12 27 22 10 310 10.4 14.1 99.00 99.00 99.00 999 1013.0 999.0  12.4 999.0 99.0 99.00 
2021 12 27 22 20 313 11.1 13.4 99.00 99.00 99.00 999 1013.1 999.0  12.4 999.0 99.0 99.00 
2021 12 27 22 30 305 10.0 12.9 99.00 99.00 99.00 999 1013.2 999.0  12.4 999.0 99.0 99.00 
2021 12 27 22 40 312 10.4 12.8  2.79  7.14  6.14 295 1013.2 999.0  12.4 999.0 99.0 99.00 
2021 12 27 22 50 309 10.7 14.3 99.00 99.00 99.00 999 1013.1 999.0  12.4 999.0 99.0 99.00 
2021 12 27 23 00 308 10.5 13.4 99.00 99.00 99.00 999 1013.1 999.0  12.4 999.0 99.0 99.00 
2021 12 27 23 10 319 10.5 13.9 99.00 99.00 99.00 999 1013.1 999.0  12.4 999.0 99.0 99.00 
2021 12 27 23 20 313 10.7 13.9 99.00 99.00 99.00 999 1013.2 999.0  12.4 999.0 99.0 99.00 
2021 12 27 23 30 311 10.4 13.3 99.00 99.00 99.00 999 1013.1 999.0  12.4 999.0 99.0 99.00 
2021 12 27 23 40 325 10.1 13.1  2.82 12.12  6.44 296 1013.3 999.0  12.4 999.0 99.0 99.00 
2021 12 27 23 50 327 10.1 13.2 99.00 99.00 99.00 999 1013.4 999.0  12.4 999.0 99.0 99.00 
2021 12 28 00 00 321  9.8 12.6 99.00 99.00 99.00 999 1013.4 999.0  12.3 999.0 99.0 99.00 
2021 12 28 00 10 324  9.7 12.0 99.00 99.00 99.00 999 1013.5 999.0  12.3 999.0 99.0 99.00 
2021 12 28 00 20 328  8.7 10.6 99.00 99.00 99.00 999 1013.5 999.0  12.3 999.0 99.0 99.00 
2021 12 28 00 30 319  9.2 12.4 99.00 99.00 99.00 999 1013.2 999.0  12.3 999.0 99.0 99.00 
2021 12 28 00 40 311  9.8 12.3  2.72  9.09  6.33 292 1013.3 999.0  12.3 999.0 99.0 99.00 
2021 12 28 00 50 310  9.6 12.2 99.00 99.00 99.00 999 1013.2 999.0  12.3 999.0 99.0 99.00 
2021 12 28 01 00 305 11.8 17.0 99.00 99.00 99.00 999 1013.6 999.0  12.3 999.0 99.0 99.00 
2021 12 28 01 10 303 10.5 14.4 99.00 99.00 99.00 999 1013.5 999.0  12.3 999.0 99.0 99.00 
2021 12 28 01 20 319 10.2 13.2 99.00 99.00 99.00 999 1013.5 999.0  12.3 999.0 99.0 99.00 
2021 12 28 01 30 326  8.8 11.6 99.00 99.00 99.00 999 1013.5 999.0  12.3 999.0 99.0 99.00 
2021 12 28 01 40 322  8.2 11.9  2.75 10.00  6.44 310 1013.6 999.0  12.3 999.0 99.0 99.00 
2021 12 28 01 50 320  9.1 11.8 99.00 99.00 99.00 999 1013.6 999.0  12.3 999.0 99.0 99.00 
2021 12 28 02 00 320  9.5 12.9 99.00 99.00 99.00 999 1013.6 999.0  12.3 999.0 99.0 99.00 
2021 12 28 02 10 325  8.8 11.4 99.00 99.00 99.00 999 1013.7 999.0  12.3 999.0 99.0 99.00 
2021 12 28 02 20 322  8.7 12.4 99.00 99.00 99.00 999 1013.7 999.0  12.3 999.0 99.0 99.00 
2021 12 28 02 30 321  9.7 12.1 99.00 99.00 99.00 999 1013.6 999.0  12.3 999.0 99.0 99.00 
2021 12 28 02 40 316  9.6 12.0  2.46 12.12  6.31 310 1013.7 999.0  12.3 999.0 99.0 99.00 
2021 12 28 02 50 317  9.2 11.1 99.00 99.00 99.00 999 1013.8 999.0  12.3 999.0 99.0 99.00 
2021 12 28 03 00 318  9.8 12.0 99.00 99.00 99.00 999 1013.8 999.0  12.3 999.0 99.0 99.00 
2021 12 28 03 10 325  9.3 13.4 99.00 99.00 99.00 999 1013.9 999.0  12.3 999.0 99.0 99.00 
2021 12 28 03 20 324  9.0 11.7 99.00 99.00 99.00 999 1013.9 999.0  12.3 999.0 99.0 99.00 
2021 12 28 03 30 327  8.6 13.2 99.00 99.00 99.00 999 1014.0 999.0  12.3 999.0 99.0 99.00 
